NAZIV PROIZVODA,ŠIFRA PROIZVODA,MARKA PROIZVODA,NETO KOLIČINA,JEDINICA MJERE,MALOPRODAJNA CIJENA,CIJENA ZA JEDINICU MJERE,MPC ZA VRIJEME POSEBNOG OBLIKA PRODAJE,NAJNIŽA CIJENA U POSLJEDNIH 30 DANA,SIDRENA CIJENA NA 2.5.2025,BARKOD,KATEGORIJA PROIZVODA
DEO FA SPORT SPR 150ml  5555,06555317,FA,0.15 l,ko,3.99,26.6,,,3.99,3838824085272,KOZMETIKA
ŠAMPON H&S MENTHOL 250ml,90185481,HEAD&SHOULDE,0.25 l,ko,4.29,17.16,,,4.79,8006540063385,KOZMETIKA
ZP ELMEX SENSITIVE 75ML,90075275,ELMEX,0.08 l,ko,4.79,63.87,,,4.79,8718951470613,KOZMETIKA
ŠAMPON J&J BABY BEDTIME 500ml,90361008,J&J,0.50 l,ko,,12.5,6.25,8.35,7.69,3574669907514,KOZMETIKA
KUPKA FELCE AZZ ORHIDEJA 650ml,90391964,FELCE AZZURA,0.65 l,ko,4.85,7.46,,,4.85,8001280068089,KOZMETIKA
ROLL ON LACTOVIT Ž LACTOUREA 50 ml,90775577,LACTOVIT,0.05 l,ko,3.95,79,,,3.95,8411135353626,KOZMETIKA
SERUM TIJ NIVEA LUMINOUS 100 ml,90775304,NIVEA,0.10 l,ko,,136.5,13.65,19.49,19.49,5900017091006,KOZMETIKA
BOJA ZA OBRVE SYOSS SVIJETLO SMEĐA,90775238,SYOSS,1.00 ko,ko,12.99,12.99,,,12.99,9000101715668,KOZMETIKA
SAPUN LAHOR WILD ROSE 80g,90571762,LAHOR,0.08 kg,ko,0.89,11.13,,,0.89,3850105176929,KOZMETIKA
BOJA OLIA 4.15 ICED CHOCOLATE,90850122,GARNIER OLIA,1.00 ko,ko,7.59,7.59,,,7.59,3600542601856,KOZMETIKA
KREMA NIVEA VIS CELLULAR NOĆ 50ml,90064194,NIVEA,0.05 l,ko,,259.8,12.99,19.99,19.99,9005800244167,KOZMETIKA
GEL NIVEA SENSITIVE COOL 200ML,90156868,NIVEA,0.20 l,ko,,26.45,5.29,7.59,7.59,4005900613103,KOZMETIKA
ŠAMPON DAISY KAMILICA 1L,90735065,DAISY,1.00 l,ko,1.19,1.19,,,1.19,3850334073297,KOZMETIKA
RETOUCHER SC ROOT SMEĐA 120ML,90281691,SYOSS RETUOCHER,0.12 l,ko,6.99,58.23,,,6.99,9000101052978,KOZMETIKA
KREMA VASELINE KAKAO 100 ml,90850082,VASELINE,0.10 l,ko,3.79,37.9,,,3.79,8710447485323,KOZMETIKA
PATRONE GILL FUS PROGL MAN 4KOM,06562166,GILLETTE,4.00 ko,ko,25.59,6.4,,,25.59,7702018085514,KOZMETIKA
ŠAMPON OLEA PROTIV PRHUTI 300ml,90735072,OLEA,0.30 l,ko,,2.97,0.89,1.29,1.29,3850334073716,KOZMETIKA
SUHI ŠAMPON GOT2B EX VOLUME 200 ml,90850136,GOT2B,0.20 l,ko,7.99,39.95,,,7.99,9000101043662,KOZMETIKA
DEO SPREJ DENIM 150ml BLACK 6040,06551391,DENIM BRAND,0.15 l,ko,3.59,23.93,,,3.59,8008970004242,KOZMETIKA
KREMA VEET OSJETLJIVA KOŽA 100ML,06594885,VEET,0.10 l,ko,6.05,60.5,,,5.59,5997321773438,KOZMETIKA
VOD ZA USTA GEN COLD MINT ANTIBAC (PLA) 500ml,90297906,GENERA,0.50 l,ko,2.59,5.18,,,2.39,8003693401606,KOZMETIKA
DEO NIVEA Ž EXOTIC FEELING 150 ml,90775335,NIVEA,0.15 l,ko,5.39,35.93,,,3.99,9005800378992,KOZMETIKA
GEL TUŠ L'ANG GLOW 500 ml,90885502,L ANGELICA,0.50 l,ko,3.25,6.5,,,3.25,8017331102800,KOZMETIKA
BOJA SYOSS 7-5 PRIR PEPELJ-PLAVA,90478944,SYOSS,1.00 ko,ko,6.99,6.99,,,5.59,9000101629033,KOZMETIKA
GEL TUŠ PALM NOURISHING 500ml,90571856,PALMOLIVE,0.50 l,ko,,5.78,2.89,3.05,4.89,8718951436503,KOZMETIKA
ŠAMPON GLISS OIL NUTR 250ML 8480,06520800,GLISS,0.25 l,ko,4.79,19.16,,,2.99,9000100398435,KOZMETIKA
ČETKICA ORAL B PRO EXPERT 2/1,90885797,ORAL B,2.00 ko,ko,6.99,3.5,,,6.99,8700216445481,KOZMETIKA
BOJA COLOR NAT NUDE 8.132,90214925,GARNIER COL NATURALS,1.00 ko,ko,,3.49,3.49,4.99,4.99,3600541915831,KOZMETIKA
REGEN PANTENE THICK&STRONG 275 ml,90850389,PANTENE,0.28 l,ko,5.99,21.78,,,5.99,8700216508896,KOZMETIKA
SREDSTVO ZA ČIŠ PER RUBLJA 5IN1 K2R,90825250,K2R,1.00 ko,ko,4.99,4.99,,,4.99,9000101016550,SREDSTVA ZA ČIŠĆENJE
DET ORNEL GOLDEN 2.34kg=36WL,90577752,ORNEL,2.34 kg,ko,5,2.14,,,11.95,3850105180124,SREDSTVA ZA ČIŠĆENJE
TAB FINISH ULTIMATE LEMON 120 TAB,90849836,FINISH ADW,120.48 ko,ko,21.99,0.18,,,19.99,5908252010745,SREDSTVA ZA ČIŠĆENJE
DET TEK CHICCO SENSITIVE 1500ml,90733798,CHICCO,1.50 l,ko,9.49,6.33,,,9.49,8058664122325,SREDSTVA ZA ČIŠĆENJE
BREF HYGIENE GEL FLORAL 700ml,90325421,BREF,0.70 l,ko,2.99,4.27,,,2.99,9000101311853,SREDSTVA ZA ČIŠĆENJE
DET CALGON 1000g KAMENAC,08010700,CALGON,1.00 kg,ko,12.39,12.39,,,12.39,5997321701806,SREDSTVA ZA ČIŠĆENJE
DET PERSIL GEL UNIVERSAL 4.5L 100PR,90750739,PERSIL,4.50 l,ko,19.99,4.44,,,19.99,9000101567281,SREDSTVA ZA ČIŠĆENJE
PERMETAL GOLD 650ml,90039890,PERMETAL,0.65 l,ko,3.89,5.98,,,3.29,3850111753619,SREDSTVA ZA ČIŠĆENJE
OM VIOLETA DELICATE TOUCH 4L,90572923,VIOLETA,4.00 l,ko,4.49,1.12,,,4.49,3870128028623,SREDSTVA ZA ČIŠĆENJE
CHANTECLAIR WC AKTIV PJENA 625 ml,90804766,CHANTE CLAIR,0.63 l,ko,3.85,6.16,,,3.65,8015194535490,SREDSTVA ZA ČIŠĆENJE
OM LENOR SPRING AWAKE 1.239 L,90886217,LENOR,1.25 l,ko,6.39,5.11,,,6.39,8700216724012,SREDSTVA ZA ČIŠĆENJE
DET JAR AIO PLATINUM LEMON 75TAB,90789836,JAR ADW,75.02 ko,ko,39.99,0.53,,,39.99,8006540750247,SREDSTVA ZA ČIŠĆENJE
DET JAR PINK YASMIN 900ml,90351034,JAR HDW,0.90 l,ko,,3.32,2.99,4.65,4.69,8001090975065,SREDSTVA ZA ČIŠĆENJE
STAKLO VIOLETA FLORAL 750 ML,90675543,VIOLETA,0.75 l,ko,2.19,2.92,,,2.19,3870128033405,SREDSTVA ZA ČIŠĆENJE
DET ARIEL SENSITIVE 0.85L=17PR,90705888,ARIEL,0.85 l,ko,7,8.24,,,7,8006540874882,SREDSTVA ZA ČIŠĆENJE
OM COCCOLINO KONC BLUE SPLASH 975 ml,90785305,COCCOLINO,0.98 l,ko,4.99,5.12,,,4.99,8720181410543,SREDSTVA ZA ČIŠĆENJE
DET NILA MY PINK LOVE 2.7 L,90785334,NILA,2.70 l,ko,9.29,3.44,,,9.29,3850105186874,SREDSTVA ZA ČIŠĆENJE
DET JAR LEMON 2X1.35L PROMO,90572031,JAR HDW,2.70 l,ko,5.49,2.03,,,6.49,8006540463598,SREDSTVA ZA ČIŠĆENJE
OM VIOLETA LUX 1.55L,90699070,VIOLETA,1.55 l,ko,,1.93,2.99,3.99,4.55,3870128035324,SREDSTVA ZA ČIŠĆENJE
AJAX FLORAL FIESTA LILAC BREEZE 1L,08030411,AJAX,1.00 l,ko,,1.89,1.89,3.69,3.69,8718951278516,SREDSTVA ZA ČIŠĆENJE
DET DAX GEL SENSITIVE 1.5L=41PRANJE,90407496,DAX,1.50 l,ko,,1.99,2.99,3.75,3.75,3850334132505,SREDSTVA ZA ČIŠĆENJE
WC BREF GEL EXCELLENCE SHINE 700ml,90518733,BREF,0.70 l,ko,3.49,4.99,,,3.49,9000101310986,SREDSTVA ZA ČIŠĆENJE
DET DASH REGULAR 2.1 kg=42PR,90886326,DASH,2.10 kg,ko,19.99,9.52,,,19.99,8700216742030,SREDSTVA ZA ČIŠĆENJE
BLISTA UNIVERSAL 750ml,90603104,BLISTA,0.75 l,ko,2.49,3.32,,,2.49,3859890063858,SREDSTVA ZA ČIŠĆENJE
SRED SANYTOL DEZINF RUBLJA 1 L,90785287,SANYTOL,1.00 l,ko,6.29,6.29,,,6.25,3045206360609,SREDSTVA ZA ČIŠĆENJE
ARF WC LEMON POWER 700ml,90468157,ARF,0.70 l,ko,2.69,3.84,,,2.69,3850105175045,SREDSTVA ZA ČIŠĆENJE
DET PERSIL GEL UNIVERSAL 1.98L=44PR,90744908,PERSIL,1.98 l,ko,16.99,8.58,,,9.99,9000101574241,SREDSTVA ZA ČIŠĆENJE
SREDSTVO SUPER JON KUHINJA 650ML,08030794,SUPER JON,0.65 l,ko,,3.83,2.49,3.25,2.95,3850111503436,SREDSTVA ZA ČIŠĆENJE
OM ORNEL GLOW 800 ml,90771093,ORNEL,0.80 l,ko,3.29,4.11,,,3.29,3850105186522,SREDSTVA ZA ČIŠĆENJE
ECOVER UNIV LIMUN&ĐUMBIR 500ml,90600534,ECOVER,0.50 l,ko,5.29,10.58,,,4.99,5000204255454,SREDSTVA ZA ČIŠĆENJE
DET NILA MY SENSUAL BLACK 900ml,90404626,NILA,0.90 l,ko,,3.1,2.79,4.29,4.29,3850105169488,SREDSTVA ZA ČIŠĆENJE
AJAX MULTIPURPOSE TRIGGER 750ml,90706007,AJAX,0.75 l,ko,3.99,5.32,,,3.99,8718951277410,SREDSTVA ZA ČIŠĆENJE
KH-7 ODMAŠČIVAČ 750 ml + 500 ml,90810900,KH-7,1.25 l,ko,5.49,4.39,,,4,3858893728917,SREDSTVA ZA ČIŠĆENJE
VL MARAMICE ZA MRLJE VESH TO GO 5/1,90406798,VESH,4.76 ko,ko,1.19,0.25,,,1.19,3870128023772,SREDSTVA ZA ČIŠĆENJE
SWIFFE KOMPL DRŽAČ 8 SUH+3 VLAŽ MAR,90569086,SWIFFER,1.00 ko,ko,19.99,19.99,,,19.99,8006540316764,SREDSTVA ZA ČIŠĆENJE
MARAMICE VL ARF LEMON 60/1,90603120,ARF,60.02 ko,ko,,0.04,2.12,2.65,2.65,3850105177995,SREDSTVA ZA ČIŠĆENJE
SOMAT MACHINE CLEANER 60g=3PR,90230606,SOMAT,0.06 kg,ko,5.99,99.83,,,2.99,9000100999786,SREDSTVA ZA ČIŠĆENJE
FINISH TABLETE ZA ČIŠĆ PERILICE 3kom,90303832,FINISH ADW,3.00 ko,ko,6.09,2.03,,,6.09,5900627073003,SREDSTVA ZA ČIŠĆENJE
MARAMICE ZA UPIJANJE BOJA 52/1 K2R,90826181,K2R,22.00 ko,ko,6.99,0.32,,,6.99,9000101821963,SREDSTVA ZA ČIŠĆENJE
CILLIT BANG SPR DEGRE TRIG 750 4210,08030254,CILLIT,0.75 l,ko,4,5.33,,,4,5900627024210,SREDSTVA ZA ČIŠĆENJE
CIF SPREJ ZA KUPAONICU 750ML,90212254,CIF,0.75 l,ko,4.99,6.65,,,4.99,8712561212144,SREDSTVA ZA ČIŠĆENJE
OSVJEŽIVAČ PERILICE LEMON 1/1 DAX,90270175,DAX,1.00 ko,ko,2.12,2.12,,,2.12,3850334578006,SREDSTVA ZA ČIŠĆENJE
ČIST ZA PERIL RUBLJA DR BECKM 250ml,90785409,BECKMANN,0.25 l,ko,3.79,15.16,,,3.79,4008455330518,SREDSTVA ZA ČIŠĆENJE
WC GEL SANITAR OCEAN FRESH 750ML,90222070,SANITAR,0.75 l,ko,3.05,4.07,,,2.95,3850111503870,SREDSTVA ZA ČIŠĆENJE
MARAMICE SUPER JON UNIV 60 KOM,90406293,SUPER JON,60.02 ko,ko,3.25,0.05,,,2.95,3850111901089,SREDSTVA ZA ČIŠĆENJE
DET TEKUĆI BECUTAN 1L,90385682,BECUTAN,1.00 l,ko,5.89,5.89,,,5.89,5310001235482,SREDSTVA ZA ČIŠĆENJE
DET WOOLITE DARK 4.5L,90729717,WOOLITE,4.50 l,ko,8.99,2,,,8.99,5900627056945,SREDSTVA ZA ČIŠĆENJE
SREDSTVO IZBJELJIVAČ 1L DOMUS,90078870,DOMUS,1.00 l,ko,1.99,1.99,,,1.99,3859890392484,SREDSTVA ZA ČIŠĆENJE
ŠTAPIĆI LOLI PAPIRNATI VATENI 200/1,90486971,LOLI,200.00 ko,ko,1.79,0.01,,,1.79,3858890795226,TOALETNE POTREPŠTINE
TAMPONI OB PROCOMF NORMAL 16 4381,06500169,OB,16.00 ko,ko,4.49,0.28,,,4.19,3574660234428,TOALETNE POTREPŠTINE
PEL GAĆ PAMP MAXI JP 52/1,90167384,PAMPERS,52.00 ko,ko,,0.29,14.99,21.63,21.63,8006540069264,TOALETNE POTREPŠTINE
HIG UL ALWAYS UL NOR PL DUO 20/1,06500030,ALWAYS P&G,20.00 ko,ko,3.45,0.17,,,2.29,8700216171311,TOALETNE POTREPŠTINE
TP PALOMA EXC ŽUTI 3SL 8+2,05081008,PALOMA,10.00 ko,ko,2.99,0.3,,,2.99,3838952015226,TOALETNE POTREPŠTINE
HIG UL LIBRESSE ULTRA DUO 16/1,90484589,LIBRESSE,16.00 ko,ko,3.05,0.19,,,3.05,7322540960273,TOALETNE POTREPŠTINE
VL MAR VIOLETA SENS BAD 4+1X56/1,90086393,VIOLETA,280.11 ko,ko,,0.02,5.69,5.69,5.69,3870128009462,TOALETNE POTREPŠTINE
VL MARAMICE BIOLLY 72/1,90692768,BIOLLY,72.05 ko,ko,0.79,0.01,,,0.79,8683092838496,TOALETNE POTREPŠTINE
PEL PAMPERS PREMIUM JP S5 58/1,90360926,PAMPERS,58.01 ko,ko,26.54,0.46,,,26.54,8001841104997,TOALETNE POTREPŠTINE
TP ZEWA DELUXE JASMIN 3SL 8/1,90732967,ZEWA,8.00 ko,ko,2.79,0.35,,,2.79,7322541171753,TOALETNE POTREPŠTINE
HIG UL LOLA LADY PLAST 10/1,06501260,LOLA LADY,10.00 ko,ko,2.49,0.25,,,2.15,3858881100053,TOALETNE POTREPŠTINE
HIG UL ALWAYS PLAT LONG 26/1,90879964,ALWAYS P&G,26.00 ko,ko,5.45,0.21,,,5.45,8001841913841,TOALETNE POTREPŠTINE
HIG UL ALWAYS ULT SEC NIGHT EXT 20/1,90824671,ALWAYS P&G,20.00 ko,ko,4.85,0.24,,,4.85,8006540903766,TOALETNE POTREPŠTINE
HIG UL LIBRESSE MAXI GOODNIGHT 10/1,06502379,LIBRESSE,10.00 ko,ko,1.99,0.2,,,1.99,7322541192543,TOALETNE POTREPŠTINE
VL MARAMICE PAMPERS SENSTI 80/1,90385486,PAMPERS,80.00 ko,ko,,0.02,1.39,2.59,2.59,8001841041421,TOALETNE POTREPŠTINE
FLASTERI EXTRA RESISTANT 8/1 SEPTONA,90769943,SEPTONA,8.00 ko,ko,1.45,0.18,,,1.45,5201410003086,TOALETNE POTREPŠTINE
TP DAISY 100L 3SL 10/1,90754759,DAISY,10.00 ko,ko,2.25,0.23,,,2.25,3850334103871,TOALETNE POTREPŠTINE
DN UL CAREFREE COTTON FRESH 56/1,90375304,CAREFREE,55.99 ko,ko,3.45,0.06,,,3.35,3574661554877,TOALETNE POTREPŠTINE
HIG UL LIBRESSE INV NORM CL DUO 20/1,06500091,LIBRESSE,20.00 ko,ko,2.89,0.14,,,2.89,7322541194998,TOALETNE POTREPŠTINE
VL MAR VIOL SENS BAD DUO 2X56/1,90078683,VIOLETA,112.11 ko,ko,3.65,0.03,,,3.65,3870128007284,TOALETNE POTREPŠTINE
DN ULOŠCI ALWAYS LONG 52/1,90261062,ALWAYS P&G,52.08 ko,ko,3.32,0.06,,,2.65,8006540791394,TOALETNE POTREPŠTINE
HIG UL VIOLETA COTTON NORMAL 20/1,90152815,VIOLETA,20.00 ko,ko,,0.1,1.99,1.99,2.65,3870128040779,TOALETNE POTREPŠTINE
HIG UL ALWAYS SUP+16/1 DUO 6756,06500031,ALWAYS P&G,16.00 ko,ko,3.45,0.22,,,2.29,8700216861069,TOALETNE POTREPŠTINE
PEL VIOL COT PREM MIDI 3 64/1,90603232,VIOLETA,64.02 ko,ko,17.85,0.28,,,17.85,3870128031586,TOALETNE POTREPŠTINE
HIG UL VIOLETA COTTON NORMAL 10/1,90152812,VIOLETA,10.00 ko,ko,,0.12,1.19,1.19,1.59,3870128040748,TOALETNE POTREPŠTINE
PEL PAMPERS PREMIUM JP S4 68/1,90360921,PAMPERS,68.03 ko,ko,26.54,0.39,,,26.54,8001841104959,TOALETNE POTREPŠTINE
VL MARAMICE NIVEA SOFT&CREAM 57/1,90764773,NIVEA,57.01 ko,ko,3.79,0.07,,,3.79,9005800374406,TOALETNE POTREPŠTINE
TP ZEWA DELUXE BIJELA 3SL 8/1,90750566,ZEWA,8.00 ko,ko,2.79,0.35,,,2.79,7322541171739,TOALETNE POTREPŠTINE
PEL VIOLETA JUNIOR+ 6 GIGA 86/1,90453754,VIOLETA,86.06 ko,ko,19.99,0.23,,,19.99,3870128025561,TOALETNE POTREPŠTINE
PELENE GAĆ PAMPERS JP S5 56/1,90839877,PAMPERS,55.99 ko,ko,25.89,0.46,,,25.89,8006540069165,TOALETNE POTREPŠTINE
PEL LUMPI MEGA MAXI 4 84/1,90370160,LUMPI,84.03 ko,ko,10.62,0.13,,,10.62,3850334153517,TOALETNE POTREPŠTINE
HP AQUA PROTECT 20 FLASTERA 1241,06621156,HANSAPLAST,20.00 ko,ko,3.59,0.18,,,3.59,9005800225333,TOALETNE POTREPŠTINE
VL. MAR VIOLETA B SOFT MED/KAM 51/1,90707820,VIOLETA,50.99 ko,ko,1.59,0.03,,,1.59,3870128036512,TOALETNE POTREPŠTINE
DN ULOŠCI ALWAYS EXT LONG 44/1,90261058,ALWAYS P&G,44.05 ko,ko,3.32,0.08,,,2.65,4015400563846,TOALETNE POTREPŠTINE
VL MAR LUMPI SOFT LOTION 20/1,90184799,LUMPI,20.00 ko,ko,,0.02,0.39,0.59,0.59,3850334558527,TOALETNE POTREPŠTINE
PEL LUMPI PREMIUM MINI 2 (3-6kg) 42/1,90380399,LUMPI,42.02 ko,ko,,0.13,5.31,5.31,5.31,3850334154309,TOALETNE POTREPŠTINE
TP PALOMA SENSITIVE SHEA BUTTER 10/1 4SL,90370360,PALOMA,10.00 ko,ko,5.39,0.54,,,5.39,3838952027540,TOALETNE POTREPŠTINE
BLAZINICE DJ SEPTONA 50/1,90765154,SEPTONA,50.00 ko,ko,1.99,0.04,,,1.99,5201410606003,TOALETNE POTREPŠTINE
TAMPONI OB PROCOMF SUP PLUS 16,06504338,OB,16.00 ko,ko,4.49,0.28,,,4.19,3574661476391,TOALETNE POTREPŠTINE
HIG UL VIOLETA AIR FIT NIGHT 10/1,90669550,VIOLETA,10.00 ko,ko,,0.15,1.46,1.86,1.86,3870128041011,TOALETNE POTREPŠTINE
ŠTAPIĆI BIORAZG BABY TOTO 60/1,90382179,TOTO,60.02 ko,ko,1.29,0.02,,,1.29,3838985889085,TOALETNE POTREPŠTINE
HIG UL LIBRESSE NAT NOR CL DUO 20/1,06500369,LIBRESSE,20.00 ko,ko,3.05,0.15,,,3.05,7322541237275,TOALETNE POTREPŠTINE
VL MARAMICE NIVEA SOFT&CREAM 2X57,90759675,NIVEA,114.03 ko,ko,6.29,0.06,,,6.29,9005800374413,TOALETNE POTREPŠTINE
HIG UL OLEA SUPER 24/1,90249960,OLEA,24.00 ko,ko,,0.07,1.65,2.04,2.04,3850334579638,TOALETNE POTREPŠTINE
TP PALOMA LIMITED FLOWER 12/1,90890609,PALOMA,12.00 ko,ko,2.99,0.25,,,2.99,3838952036276,TOALETNE POTREPŠTINE
VL MARAMICE HIGI 72/1,90149031,HIGI,71.99 ko,ko,1.29,0.02,,,1.29,3870128001299,TOALETNE POTREPŠTINE
DN UL CAREFREE LARGE 48/1,06500281,CAREFREE,48.01 ko,ko,3.35,0.07,,,3.35,3574661487618,TOALETNE POTREPŠTINE
VL MARAMICE BABY 56/1 VIOLETA 99% WATER,90280239,VIOLETA,55.56 ko,ko,2.55,0.05,,,2.55,3870128012677,TOALETNE POTREPŠTINE
POSL KEKSI  PAS VITA ROLLS  400g,90298655,VITAKRAFT,0.40 kg,ko,3.05,7.63,,,3.05,8007229348922,PROIZVODI ZA KUĆANSTVO
POESIE PUREĆA PRSA U UMAKU 85g VITAKR,90307682,VITAKRAFT,0.09 kg,ko,0.85,10,,,0.85,4008239366634,PROIZVODI ZA KUĆANSTVO
SHEBA MM IZBOR PERADI U ŽELEU 4X85g,90765274,SHEBA,0.34 kg,ko,3.29,9.68,,,3.29,4770608247683,PROIZVODI ZA KUĆANSTVO
LOPATICA METLICA CS,90799923,CLEAN SMART,1.00 ko,ko,3.29,3.29,,,3.29,3859893097249,PROIZVODI ZA KUĆANSTVO
PEDIGREE SCHMACKOS 86g,90362669,PEDIGREE,0.09 kg,ko,,20.35,1.75,2.19,2.19,5010394004435,PROIZVODI ZA KUĆANSTVO
FELIX MM MESNI MENU 4X85g,90582743,FELIX,0.34 kg,ko,,5.85,1.99,2.79,2.79,7613287491695,PROIZVODI ZA KUĆANSTVO
POSL KEKSI  PAS VITA MIX 300g,90298651,VITAKRAFT,0.30 kg,ko,2.95,9.83,,,2.95,8007229348946,PROIZVODI ZA KUĆANSTVO
KITTY SM PIL/PURET 400G,90642935,KITTY,0.40 kg,ko,0.95,2.38,,,0.95,3850334010872,PROIZVODI ZA KUĆANSTVO
PEDIGREE DENTASTIX SREDNJI 180G,01640064,PEDIGREE,0.18 kg,ko,2.99,16.61,,,2.99,5010394984584,PROIZVODI ZA KUĆANSTVO
METLA MALA SIRAK,90754978,SUDOMAT,1.00 ko,ko,3.49,3.49,,,3.49,3856007706233,PROIZVODI ZA KUĆANSTVO
VREĆICA TREGER VELIKA KONZUM,90649569,K PLUS,1.00 ko,ko,0.2,0.2,,,0.2,3850334020765,PROIZVODI ZA KUĆANSTVO
HRANA ZA TROPSKE RIBE VITA 100 ML,90280068,VITAKRAFT,0.10 kg,ko,2.59,25.9,,,2.59,4008239598127,PROIZVODI ZA KUĆANSTVO
SALVETE NATUR PREMIUM RED 33X33 3SL 30/1,90261032,NATUR,30.00 ko,ko,0.7,0.02,,,1.06,3838900953686,PROIZVODI ZA KUĆANSTVO
SPUŽVA ABRAZIVNA ONEČ POVRŠINE DAX 6/1,90289994,DAX,6.00 ko,ko,1.06,0.18,,,1.06,3850334608291,PROIZVODI ZA KUĆANSTVO
ALU FOLIJA 30MX29cm F&P,90675175,FRESH&PACK,1.00 ko,ko,,1.99,1.99,2.65,2.65,3850334431561,PROIZVODI ZA KUĆANSTVO
RUČNIK PAP PALOMA MULTIFUN 2 SL 1/1,90914844,PALOMA,1.00 ko,ko,3.29,3.29,,,3.29,3838952027502,PROIZVODI ZA KUĆANSTVO
FOLIJA PRIJANJAJUĆA PREMIU 20 m ALUF,90919983,ALUFIX,20.00 m,ko,2.99,0.15,,,2.99,5949509001291,PROIZVODI ZA KUĆANSTVO
VOLI VOLI SM MIX PIL GOV 2.4 kg,90909908,VOLI VOLI,2.40 kg,ko,4.79,2,,,4.79,3859893822872,PROIZVODI ZA KUĆANSTVO
POSLASTICA BEEF BURGER 3 kom 27 g,90924761,VITAKRAFT,0.03 kg,ko,1.19,44.07,,,1.19,4008239413604,PROIZVODI ZA KUĆANSTVO
VREĆICA VIŠEKR VOĆE POVRĆE 3/1,90915279,K PLUS,1.00 ko,ko,1.49,1.49,,,1.99,3850334436818,PROIZVODI ZA KUĆANSTVO
PRALINE FERRERO PRESTIGE T8 83G,90692910,FERRERO,0.08 kg,ko,4.39,52.89,,,4.09,8000500333761,HRANA
ČAJ MUZ KUTIJA WINTER WONDER LIM KUT 30X2 g AHMAD,90830451,AHMAD,0.06 kg,ko,5,83.33,,,0.5,054881027458,HRANA
UMAK PESTO ALLA SICILIANA POLLI 190g,90155340,POLLI,0.19 kg,ko,3.49,18.37,,,3.49,8001310810800,HRANA
SLAD MILKA PRALINE 90 ml,90764921,MILKA,0.07 l,ko,1.99,29.71,,,1.88,5900130040400,HRANA
KOKICE CARAMEL COLA 170 g BOOMZA,90887158,BOOMZA,0.17 kg,ko,2,11.76,,,2.49,4820196730934,HRANA
MJEŠ ZAČ ZA GRILL Q&E 40g KOTANYI,90698145,KOTANYI,0.04 kg,ko,0.99,24.75,,,0.98,9001414237229,HRANA
SLAD NUTELLA CUP 230 g,90886371,FERRERO,0.23 kg,ko,7.99,34.74,,,7.99,8000500425183,HRANA
CREMA PAŠTETA OD BAKAL S TARTUF 100g,90324471,BACCALA DELLA MAMMA,0.10 kg,ko,3.29,32.9,,,3.29,3859890853152,HRANA
GRICKALICE ORG GERBER BAN/MAL 35g,90707613,GERBER,0.04 kg,ko,2.49,71.14,,,2.49,7613037307641,HRANA
KAŠICA HIPP JAB BAN MAN ACER 190g,90167276,HIPP,0.19 kg,ko,1.69,8.89,,,1.69,4062300293779,HRANA
SIR POLUTV KOZJI ŠKRIPAVAC CAPRA DOM,90408973,CAPRA DOMESTICA,1.00 kg,kg,29.2,29.2,,,29.2,,HRANA
KREKER DJ HIPP RIŽA JAB 30G,04170929,HIPP,1.00 ko,ko,1.59,1.59,,,1.59,4062300376199,HRANA
KIWANO,01410001,,0.10 kg,ko,2.49,24.9,,,1.69,3856017202336,HRANA
TIJESTO ROSSOTELLE 250 g MARODI,90890028,MARODI,0.25 kg,ko,2.99,11.96,,,2.99,3859894191151,HRANA
MILKSHAKE VANILIJA MINUTE 230ml,90731516,MINUTE,0.23 l,ko,1.49,6.48,,,1.49,3838900829349,HRANA
KOKICE ZA MIKROV SIR 80 g POPCORN,90770446,POP CORN,0.08 kg,ko,1.09,13.63,,,1.09,3858889366208,HRANA
PAPAR ZELENI  ZR. 20g VEGETA MAESTRO,90484229,VEGETA MAESTRO,0.02 kg,ko,1.49,74.5,,,1.49,3856020246990,HRANA
GURABIJA BADEM 400g SUNDAY,90298060,SUNDAY,0.40 kg,ko,3.99,9.98,,,3.58,5319990443762,HRANA
SALAMA TR BOŠKARIN 80g HISTRIS,90704272,HISTRIS,0.08 kg,ko,4.39,54.88,,,4.39,3859893167973,HRANA
MJEŠAVINA MAHUNA JEČAM 400g BONDUELLE,90732247,BONDUELLE,0.40 kg,ko,2.99,7.48,,,2.99,3083681138603,HRANA
KREKER SALTAS PAPRIKA 100g,90829682,SALTAS,0.10 kg,ko,0.95,9.5,,,0.95,3856014107603,HRANA
CHILI LJUTI BIRDSEYE 24G BOČ KOTANYI,90185532,KOTANYI,0.02 kg,ko,,99.58,2.39,3.99,3.98,9001414700280,HRANA
SLAD OREO KORNET BALL TOP 100ml,90703688,OREO,0.10 l,ko,1.99,19.9,,,2,8606018616138,HRANA
MJEŠ ZAČ ZA PIL PUR 52g SPICE CHEF,90725478,SPICE CHEF,0.05 kg,ko,1.5,28.85,,,1.99,3850334070173,HRANA
SLAD KING DESIRE ČAŠA,90885901,KING,0.45 ko,ko,7.99,17.76,,,6.99,3850116066271,HRANA
BOMBON MENTOL CRNI 100g KANDIT,90113275,KANDIT,0.10 kg,ko,0.96,9.6,,,0.96,3858881048508,HRANA
ČIPS HRUSTY TUBA SLANI 100 g,90887103,HRUSTY,0.10 kg,ko,,11.9,1.19,1.49,1.49,3838900820612,HRANA
